run_id,run_at,protocol,code,build_id,slice,hypothesis,n_raw,n_declustered,hit_rate,base_rate,edge,expectancy,p,survived
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape,12978,10235,0.41866145578895947,0.4334444953028619,-0.014783039513902418,-0.004861428322365498,0.010994502748625687,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50,5677,4630,0.4321814254859611,0.4329108446168058,-0.0007294191308446774,-0.004593795861749108,0.9455272363818091,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance,3747,3017,0.4259197878687438,0.43316091681298347,-0.007241128944239672,-0.0017261077301658771,0.5297351324337831,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_support,4486,3626,0.4067843353557639,0.43316091681298347,-0.02637658145721955,-0.004220032096375766,0.0069965017491254375,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+breadth_positive,5285,4442,0.40972534894191803,0.4346684625657767,-0.024943113623858648,-0.004189473601665387,0.012993503248375811,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+ma_50_rising,5877,4746,0.42962494732406237,0.43363549045503663,-0.0040105431309742645,-0.0050176587250652036,0.6966516741629185,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+market_up,7098,5712,0.4206932773109244,0.4315507757109892,-0.010857498400064836,-0.003656364842851946,0.255872063968016,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+rvol_high,1778,1634,0.40820073439412485,0.4323737099402499,-0.02417297554612502,-0.006582734867525717,0.13993003498250875,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+volume_dry,2254,1946,0.4357656731757451,0.4325326910641198,0.0032329821116253155,-0.003566815585474722,0.7956021989005497,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+at_resistance,2382,1958,0.4376915219611849,0.43316091681298347,0.0045306051482014165,-0.0016126782932618126,0.719640179910045,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+at_support,1837,1549,0.42414460942543575,0.43316091681298347,-0.009016307387547717,-0.0028776200821005638,0.526736631684158,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+breadth_positive,2935,2509,0.41331207652451174,0.43324282339373543,-0.019930746869223692,-0.00519231609382586,0.16691654172913542,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+ma_50_rising,4561,3717,0.4387947269303202,0.43363549045503663,0.005159236475283546,-0.004039475777263527,0.6326836581709145,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+market_up,3962,3285,0.4353120243531202,0.43310347137611527,0.0022085529770049517,-0.0033073418769701017,0.8525737131434283,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+rvol_high,946,877,0.4150513112884835,0.4329108446168058,-0.017859533328322297,-0.006872681581014463,0.45077461269365315,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+above_ma_50+volume_dry,939,819,0.43833943833943834,0.4329108446168058,0.0054285937226325465,-0.0029686835264665463,0.7726136931534233,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance+at_support,2359,1915,0.4031331592689295,0.43316091681298347,-0.030027757544053957,-0.00277591457172789,0.03298350824587706,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance+breadth_positive,1677,1409,0.41092973740241306,0.43349408350078145,-0.022564346098368382,-0.001372450797266954,0.19890054972513743,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance+ma_50_rising,2318,1884,0.4288747346072187,0.43316091681298347,-0.004286182205764766,-0.0019524891584918563,0.7816091954022989,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance+market_up,2308,1903,0.4330005254860746,0.4333671945544211,-0.0003666690683464813,-0.000758125573623629,0.993503248375812,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance+rvol_high,525,490,0.40816326530612246,0.43316091681298347,-0.024997651506861007,-0.004057729255850286,0.3428285857071464,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_resistance+volume_dry,632,555,0.42882882882882883,0.43316091681298347,-0.004332087984154631,-0.001238044332110199,0.8345827086456772,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_support+breadth_positive,1749,1489,0.39086635325721963,0.43349408350078145,-0.04262773024356181,-0.004040712316359327,0.010994502748625687,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_support+ma_50_rising,2194,1811,0.41413583655438985,0.43316091681298347,-0.01902508025859362,-0.004618160065039117,0.1539230384807596,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_support+market_up,2485,2055,0.4092457420924574,0.4333671945544211,-0.024121452461963677,-0.002390713080110524,0.06196901549225387,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_support+rvol_high,537,496,0.3790322580645161,0.43316091681298347,-0.05412865874846734,-0.005231313320476531,0.013993003498250875,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+at_support+volume_dry,958,856,0.41939252336448596,0.43316091681298347,-0.013768393448497507,-0.0032908379141539075,0.39480259870064965,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+breadth_positive+ma_50_rising,2657,2264,0.4209363957597173,0.43397147446991685,-0.013035078710199544,-0.003768744383451086,0.41379310344827586,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+breadth_positive+market_up,3810,3187,0.41198619391277064,0.4318531075236451,-0.019866913610874448,-0.003618355780285102,0.13193403298350825,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+breadth_positive+rvol_high,890,825,0.40484848484848485,0.43266022757132505,-0.027811742722840205,-0.006577538227134571,0.19890054972513743,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+breadth_positive+volume_dry,740,657,0.4322678843226788,0.43281736471831156,-0.0005494803956327399,0.000292928119169462,0.9345327336331835,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+ma_50_rising+market_up,3846,3152,0.4333756345177665,0.43385097321763744,-0.0004753386998709308,-0.0032703905554381436,0.9665167416291854,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+ma_50_rising+rvol_high,830,773,0.4139715394566624,0.43363549045503663,-0.019663950998374258,-0.00452441809318824,0.4617691154422789,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+ma_50_rising+volume_dry,1130,977,0.43807574206755373,0.43363549045503663,0.004440251612517099,-0.0030043571625949454,0.7876061969015492,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+market_up+rvol_high,1043,962,0.41995841995842,0.43152250700491335,-0.011564087046493365,-0.005572617249230248,0.5937031484257871,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+market_up+volume_dry,1113,951,0.4374342797055731,0.4316923567132672,0.005741922992305859,-0.0017699331704205126,0.7916041979010495,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:hammer_shape+rvol_high+volume_dry,0,0,,0.4325326910641198,,,1.0,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape,11007,9433,0.4455634474716421,0.4334444953028619,0.012118952168780228,-0.001967709486237317,0.0559720139930035,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50,4632,4051,0.4653172056282399,0.4329108446168058,0.032406361011434126,7.218078143200327e-05,0.0009995002498750624,True
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance,3355,3012,0.43260292164674635,0.43316091681298347,-0.000557995166237113,-0.00040576742192240665,0.9655172413793104,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_support,3350,2951,0.4188410708234497,0.43316091681298347,-0.014319845989533786,-0.002715587117767081,0.1629185407296352,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+breadth_positive,4840,4316,0.44416126042632065,0.4346684625657767,0.009492797860543967,-0.0015645112739150126,0.3568215892053973,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+ma_50_rising,5087,4408,0.4720961887477314,0.43363549045503663,0.03846069829269477,0.0005829970865250777,0.0009995002498750624,True
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+market_up,6279,5463,0.44517664287021785,0.4315507757109892,0.013625867159228644,-0.0015318378991884755,0.14192903548225888,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+rvol_high,1932,1845,0.44986449864498645,0.4323737099402499,0.017490788704736582,-0.0018222648669499293,0.31384307846076964,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+volume_dry,1652,1511,0.44606221045665123,0.4325326910641198,0.013529519392531442,-0.0025689399188109584,0.3618190904547726,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+at_resistance,1786,1615,0.448297213622291,0.43316091681298347,0.015136296809307559,0.0007616911044148057,0.2098950524737631,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+at_support,1008,901,0.4328523862375139,0.43316091681298347,-0.00030853057546958995,-0.0008291950855479081,0.9895052473763118,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+breadth_positive,2677,2402,0.4646128226477935,0.43324282339373543,0.03136999925405809,0.000654103394169527,0.014992503748125937,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+ma_50_rising,3682,3217,0.4787068697544296,0.43363549045503663,0.04507137929939298,0.0010438489114861533,0.0009995002498750624,True
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+market_up,3479,3068,0.4657757496740548,0.43310347137611527,0.032672278297939505,0.0005150470277484507,0.004997501249375313,True
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+rvol_high,1033,997,0.4704112337011033,0.4329108446168058,0.037500389084297536,0.0007666629119012097,0.047976011994003,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+above_ma_50+volume_dry,563,518,0.4671814671814672,0.4329108446168058,0.0342706225646614,-0.00015111178394077715,0.16691654172913542,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance+at_support,1852,1674,0.4169653524492234,0.43316091681298347,-0.016195564363760073,-0.0011223487080280511,0.20689655172413793,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance+breadth_positive,1619,1499,0.4216144096064043,0.43349408350078145,-0.011879673894377163,-9.715484962559533e-05,0.3458270864567716,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance+ma_50_rising,1930,1742,0.4569460390355913,0.43316091681298347,0.023785122222607813,0.0010703968928231261,0.06196901549225387,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance+market_up,2203,1989,0.4228255404725993,0.4333671945544211,-0.010541654081821783,-0.00026514493426320774,0.4057971014492754,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance+rvol_high,571,557,0.45960502692998206,0.43316091681298347,0.026444110116998598,0.0022161188220916456,0.24887556221889057,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_resistance+volume_dry,501,467,0.4411134903640257,0.43316091681298347,0.00795257355104223,-0.0010833244108340973,0.7336331834082959,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_support+breadth_positive,1362,1227,0.41483292583537085,0.43349408350078145,-0.0186611576654106,-0.0011110690212572363,0.2448775612193903,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_support+ma_50_rising,1499,1333,0.4463615903975994,0.43316091681298347,0.013200673584615907,3.722460167166206e-05,0.4027986006996502,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_support+market_up,1939,1730,0.4115606936416185,0.4333671945544211,-0.021806500912802562,-0.0017041930584715177,0.13193403298350825,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_support+rvol_high,452,438,0.4132420091324201,0.43316091681298347,-0.01991890768056337,-0.0026286673429041776,0.4617691154422789,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+at_support+volume_dry,680,626,0.43450479233226835,0.43316091681298347,0.0013438755192848872,-0.0018444788747785901,0.8995502248875562,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+breadth_positive+ma_50_rising,2519,2258,0.4720992028343667,0.43397147446991685,0.03812772836444983,0.00045897668694609456,0.00399800099950025,True
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+breadth_positive+market_up,3606,3214,0.4508400746733043,0.4318531075236451,0.018986967149659195,-0.0006097557281862963,0.14392803598200898,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+breadth_positive+rvol_high,1019,983,0.44455747711088506,0.43266022757132505,0.011897249539560006,-0.0017728307240143031,0.5477261369315343,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+breadth_positive+volume_dry,564,531,0.4576271186440678,0.43281736471831156,0.02480975392575624,5.844268707875771e-06,0.24187906046976512,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+ma_50_rising+market_up,3460,3039,0.46265218821980914,0.43385097321763744,0.0288012150021717,-0.0003458098495614954,0.013993003498250875,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+ma_50_rising+rvol_high,947,915,0.49398907103825135,0.43363549045503663,0.060353580583214717,0.0028181446141152845,0.010994502748625687,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+ma_50_rising+volume_dry,833,767,0.4771838331160365,0.43363549045503663,0.043548342660999884,0.001035956533643489,0.0399800099950025,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+market_up+rvol_high,1233,1182,0.44416243654822335,0.43152250700491335,0.012639929543310002,-0.0022629981593599584,0.45977011494252873,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+market_up+volume_dry,812,757,0.43989431968295906,0.4316923567132672,0.008201962969691834,-0.0022703468323693014,0.6906546726636682,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:inverted_hammer_shape+rvol_high+volume_dry,0,0,,0.4325326910641198,,,1.0,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji,32636,23243,0.43570107129028096,0.4334444953028619,0.002256575987419074,-0.002298063264555883,0.6226886556721639,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50,14664,10723,0.44623706052410705,0.4329108446168058,0.013326215907301264,-0.0006738053855275159,0.038980509745127435,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance,10113,7647,0.43428795606120046,0.43316091681298347,0.0011270392482169989,-0.0003734333834935989,0.8775612193903048,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_support,10686,8038,0.4196317491913411,0.43316091681298347,-0.013529167621642357,-0.002782592032924024,0.05997001499250375,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+breadth_positive,14805,11251,0.4260065771931384,0.4346684625657767,-0.00866188537263829,-0.002036778222260105,0.30184907546226886,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+ma_50_rising,15045,10903,0.452719435017885,0.43363549045503663,0.019083944562848343,-0.0010824538734524743,0.005997001499250375,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+market_up,18475,13677,0.4335014988667105,0.4315507757109892,0.0019507231557213123,-0.0018019896874979034,0.8065967016491754,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+rvol_high,4716,4223,0.42457968269003077,0.4323737099402499,-0.007794027250219104,-0.0023380473617833327,0.48575712143928035,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+volume_dry,4821,3941,0.43237756914488706,0.4325326910641198,-0.00015512191923272578,-0.002889246222009498,0.9715142428785607,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+at_resistance,6063,4663,0.44284795196225607,0.43316091681298347,0.009687035149272605,0.000534605592023868,0.24187906046976512,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+at_support,3900,3094,0.4211376858435682,0.43316091681298347,-0.012023230969415266,-0.0013333571827474702,0.25087456271864067,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+breadth_positive,8417,6479,0.43340021608272883,0.43324282339373543,0.0001573926889933963,-0.0009375296208320963,0.9765117441279361,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+ma_50_rising,11617,8471,0.45626254279305867,0.43363549045503663,0.022627052338022036,-0.00021909125334236004,0.005997001499250375,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+market_up,10760,8089,0.44949932006428484,0.43310347137611527,0.016395848688169568,0.00012927353096946873,0.079960019990005,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+rvol_high,2611,2344,0.41467576791808874,0.4329108446168058,-0.018235076698717045,-0.0022965002494655566,0.1549225387306347,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+above_ma_50+volume_dry,1913,1612,0.45595533498759305,0.4329108446168058,0.023044490370787263,-0.0010065002694988885,0.15592203898050974,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance+at_support,5830,4480,0.41808035714285713,0.43316091681298347,-0.015080559670126337,-0.0011162722240330835,0.10694652673663169,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance+breadth_positive,5117,4088,0.42759295499021527,0.43349408350078145,-0.005901128510566178,-4.959693305350316e-05,0.6166916541729135,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance+ma_50_rising,5988,4561,0.4531900898925674,0.43316091681298347,0.020029173079583962,-5.205043372621078e-05,0.03298350824587706,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance+market_up,6577,5119,0.4377808165657355,0.4333671945544211,0.0044136220113144,0.000574380503704163,0.657671164417791,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance+rvol_high,1508,1378,0.41944847605224966,0.43316091681298347,-0.013712440760733802,0.00014755090087303961,0.38980509745127434,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_resistance+volume_dry,1506,1255,0.4398406374501992,0.43316091681298347,0.006679720637215725,-0.0006754879497301053,0.6446776611694153,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_support+breadth_positive,4605,3657,0.4112660650806672,0.43349408350078145,-0.022228018420114237,-0.002093509473485289,0.06696651674162919,False
discover-2026-09-24T07:38:18+00:00,2026-09-24T07:38:18+00:00,0106fab4dc2f35a2,ca09aadca6c719d7,5,discover,k3:doji+at_support+ma_50_rising,4817,3745,0.44352469959946594,0.43316091681298347,0.010363782786482478,-0.0019350386459842674,0.31084457771114443,False
